Run_Number,PMX_Scores,PMX_Gaps,PMX_Times,WRAO_Scores,WRAO_Gaps,WRAO_Times,AO_Scores,AO_Gaps,AO_Times
1,91520,0.10938525486764385,1.6504632999999558,91490,0.0765696784073507,1.6395166999999446,91900,0.5250492233646905,1.5943101999999953
2,92320,0.9844672938087946,1.585392899999988,91990,0.6234959527455699,1.6177544999999327,92240,0.8969590899146794,1.5654680999999755
3,91490,0.0765696784073507,1.6806462000000693,91580,0.17501640778823016,1.5368550000000596,91750,0.36097134106322465,1.5549872000000278
4,91690,0.29534018814263835,1.683281500000021,91910,0.5359877488514548,1.5767140000000381,91990,0.6234959527455699,1.5286555000000135
5,91910,0.5359877488514548,1.5135199000000057,91420,0.0,1.5949550000000272,92260,0.9188361408882083,1.575246399999969
6,91990,0.6234959527455699,1.5633135000000493,91490,0.0765696784073507,1.5014707999999928,91620,0.2187705097352877,1.5197392000000036
7,91690,0.29534018814263835,1.5106665000000703,91580,0.17501640778823016,1.5892221999999947,91880,0.5031721723911616,1.5218000000000984
8,91710,0.3172172391161671,1.5862163000000464,91540,0.13126230584117263,1.5777563999999984,91760,0.37190986654998903,1.6311286999999766
9,91690,0.29534018814263835,1.5400746000000254,91820,0.4375410194705754,1.5338871000000154,92190,0.8422664624808576,1.5308148999999958
10,92200,0.8532049879676219,1.601219799999967,92220,0.8750820389411508,1.5452007000000094,91690,0.29534018814263835,1.4989080999999942
11,91920,0.5469262743382192,1.5331165000000055,91490,0.0765696784073507,1.4916372000000138,91810,0.42660249398381095,1.507654900000034
12,92010,0.6453730037190987,1.5191011000000572,91680,0.28440166265587397,1.527874699999984,92000,0.6344344782323342,1.6441174000000274
13,92250,0.9078976154014439,1.5623550999999907,91420,0.0,1.6598650999999336,91580,0.17501640778823016,1.649019199999998
14,91790,0.40472544301028224,1.5677639000000454,91950,0.5797418507985124,1.6399842999999237,91490,0.0765696784073507,1.5276278999999704
15,92120,0.7656967840735069,1.6560049000000845,91750,0.36097134106322465,1.5240120000000843,92080,0.7219426821264493,1.4541582000000517
16,91710,0.3172172391161671,1.6234192000000576,91690,0.29534018814263835,1.5833761999999751,91890,0.5141106978779261,1.5307724000000462
17,91790,0.40472544301028224,1.5788225999999668,91900,0.5250492233646905,1.5371573999999555,91990,0.6234959527455699,1.5313297999999804
18,91790,0.40472544301028224,1.589527299999986,92150,0.7985123605338,1.6397239999998874,91990,0.6234959527455699,1.6762277000000267
19,91990,0.6234959527455699,1.5114108999998734,91910,0.5359877488514548,1.5789362000000438,91780,0.3937869175235178,1.682206400000041
20,92210,0.8641435134543863,1.5563148000001092,92150,0.7985123605338,1.4955490999998347,92330,0.9954058192955589,1.50841000000014
21,91490,0.0765696784073507,1.5184050999998817,91910,0.5359877488514548,1.665744999999788,91910,0.5359877488514548,1.5983860999999706
22,91910,0.5359877488514548,1.5788218000000143,91990,0.6234959527455699,1.5378255999999055,91990,0.6234959527455699,1.4935900000000402
23,92360,1.0282213957558521,1.5462285000000975,92000,0.6344344782323342,1.4856614000000263,91420,0.0,1.4905109000001175
24,91580,0.17501640778823016,1.5059989999999743,91490,0.0765696784073507,1.4919541000001573,92060,0.7000656311529206,1.5652344999998604
25,91910,0.5359877488514548,1.647271499999988,92040,0.6781885801793919,1.6459305000000768,91490,0.0765696784073507,1.6192475999998805
26,91490,0.0765696784073507,1.5470436000000518,92300,0.9625902428352657,1.4845824000001357,91980,0.6125574272588056,1.5175001000000066
27,91490,0.0765696784073507,1.5371122999999898,91580,0.17501640778823016,1.5075652000000446,91710,0.3172172391161671,1.5799761999999191
28,92200,0.8532049879676219,1.5393623999998454,92110,0.7547582585867425,1.5440699999999197,91660,0.26252461168234525,1.6335225000000264
29,91690,0.29534018814263835,1.49411740000005,91580,0.17501640778823016,1.4809097000002112,92300,0.9625902428352657,1.5855926000001546
30,91820,0.4375410194705754,1.6478684000001067,92290,0.9516517173485015,1.5311392999999498,91680,0.28440166265587397,1.6612508999999136
