Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.1481790024881561,0.7617535173120964,1.4335949007931,0.3109002455512613,609116301,0/30,174.58
WRAO,0.10819248811292988,0.6904044995900415,1.445236671172562,0.337906517189323,608873097,0/30,173.42
AO,0.17588532098385057,0.7392641748061697,1.7208007153338232,0.3078681597738322,609284815,0/30,178.42
