Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.0,1.6999712454678562,17.06581482742323,5.099939696932515,1210244,27/30,127.03
WRAO,0.0,2.808700834983138,17.26817071598785,6.2836601986583425,1210244,25/30,126.0
AO,0.0,0.5751980592343363,17.25594177703009,3.0975363457208163,1210244,29/30,125.41
