Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.644982391925242,0.6839882058249914,0.7040456978066162,0.013464987531653368,362956,0/30,368.37
WRAO,0.635831738901367,0.6816312194400543,0.7057094529018662,0.017127175010271972,362923,0/30,368.83
AO,0.6275129634251172,0.6803649169508916,0.7151373984416161,0.020915846863035176,362893,0/30,369.74
