Run_Number,PMX_Scores,PMX_Gaps,PMX_Times,WRAO_Scores,WRAO_Gaps,WRAO_Times,AO_Scores,AO_Gaps,AO_Times
1,9552,0.0,0.35818800000004103,9552,0.0,0.30739280000000235,9552,0.0,0.3608772999999701
2,9552,0.0,0.3843447000000424,9552,0.0,0.303856699999983,9552,0.0,0.4192710999999463
3,9552,0.0,0.39688150000006317,9552,0.0,0.35829039999998713,9552,0.0,0.37939719999997124
4,9552,0.0,0.3875553000000309,9552,0.0,0.39326180000000477,9552,0.0,0.4446635999998989
5,9552,0.0,0.39047049999999217,9552,0.0,0.4060169000000542,9552,0.0,0.4387732999999798
6,9552,0.0,0.3879323999999542,9552,0.0,0.3833494000000428,9552,0.0,0.4469116999999869
7,9552,0.0,0.4068823000000066,9552,0.0,0.41426239999998415,9552,0.0,0.6238309999999956
8,9552,0.0,0.4407299999999168,9552,0.0,0.44070880000003854,9552,0.0,0.4633221000000276
9,9552,0.0,0.524031100000002,9552,0.0,0.5054017999999587,9552,0.0,0.5360549999999193
10,9552,0.0,0.49467890000005355,9552,0.0,0.515460800000028,9552,0.0,0.45774249999999483
11,9552,0.0,0.473244500000078,9552,0.0,0.4767123999999967,9552,0.0,0.45509179999999105
12,9552,0.0,0.459150300000033,9552,0.0,0.46282850000000053,9552,0.0,0.4345434000000523
13,9552,0.0,0.6173136999999542,9552,0.0,0.5306486999999152,9552,0.0,0.5117603999999574
14,9552,0.0,0.4425276000000622,9552,0.0,0.4457431999999244,9552,0.0,0.4489801999999372
15,9552,0.0,0.46159899999997833,9552,0.0,0.44013029999996434,9552,0.0,0.439222700000073
16,9552,0.0,0.4466204000000289,9552,0.0,0.46291949999999815,9552,0.0,0.4638832000000548
17,9552,0.0,0.4444750000000113,9552,0.0,0.4510706000000937,9552,0.0,0.4357160000000704
18,9552,0.0,0.44658319999996365,9552,0.0,0.4257592999999815,9552,0.0,0.4403252000000748
19,9552,0.0,0.518328800000063,9552,0.0,0.5208840000000237,9552,0.0,0.518700200000012
20,9552,0.0,0.4326419999999871,9552,0.0,0.4262438000000657,9552,0.0,0.4528758999999809
21,9552,0.0,0.44706970000004276,9552,0.0,0.44279949999997825,9552,0.0,0.4297222000000147
22,9552,0.0,0.4635118999999577,9552,0.0,0.4509264000000712,9552,0.0,0.4562378999999055
23,9552,0.0,0.5074355000000423,9552,0.0,0.476272799999947,9552,0.0,0.43116600000007566
24,9552,0.0,0.4636627000000999,9552,0.0,0.47117389999993975,9552,0.0,0.4590753999999606
25,9552,0.0,0.47700989999998455,9552,0.0,0.440778000000023,9552,0.0,0.48516959999994924
26,9552,0.0,0.5863986999999042,9552,0.0,0.5414381000000503,9552,0.0,0.5298837000000276
27,9552,0.0,0.4410384000000249,9552,0.0,0.4668302999999696,9552,0.0,0.43918489999998656
28,9552,0.0,0.42891420000000835,9552,0.0,0.47876400000006925,9552,0.0,0.4314922999999453
29,9552,0.0,0.4406780000000481,9552,0.0,0.43352969999989455,9552,0.0,0.5260842999999795
30,9552,0.0,0.4543506999999636,9552,0.0,0.4422452000000021,9552,0.0,0.48729930000001787
