Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.0,0.0,0.0,0.0,3683,30/30,24.93
WRAO,0.0,0.0,0.0,0.0,3683,30/30,25.54
AO,0.0,0.0,0.0,0.0,3683,30/30,25.14
