Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,1.4326682235640043,1.9000930985007072,2.381876922975383,0.290245688584773,1844194,0/30,52.22
WRAO,1.4706189711937325,1.9641253599362571,2.2673646670839416,0.21048188888471006,1844884,0/30,50.62
AO,1.1651429533161803,1.894882662521785,2.324895800447269,0.30810933030923987,1839330,0/30,51.17
