Run_Number,PMX_Scores,PMX_Gaps,PMX_Times,WRAO_Scores,WRAO_Gaps,WRAO_Times,AO_Scores,AO_Gaps,AO_Times
1,5386879,0.0,1.8484043999999358,5386879,0.0,1.640998599999989,5386879,0.0,1.805891400000064
2,5386879,0.0,1.334237700000017,5386879,0.0,1.2813860999999633,5387166,0.005327760285686759,1.2183205000000044
3,5387103,0.004158251930292104,1.312610100000029,5386879,0.0,1.3433259000000817,5386879,0.0,1.164307000000008
4,5386879,0.0,1.2324555000000146,5386879,0.0,1.1994184000000132,5386879,0.0,1.3240491000000247
5,5386879,0.0,1.129734800000051,5386879,0.0,1.239434600000095,5386879,0.0,1.123693000000003
6,5387133,0.004715160670956225,1.209278100000006,5386879,0.0,1.2818985000000112,5386879,0.0,1.135158199999978
7,5387103,0.004158251930292104,1.1896134999999504,5386879,0.0,1.155702500000075,5387103,0.004158251930292104,1.1332019000000173
8,5386879,0.0,1.2451214000000164,5386879,0.0,1.2365839999999935,5386879,0.0,1.2141716999999517
9,5386879,0.0,1.203456899999992,5386879,0.0,1.1886111999999684,5386879,0.0,1.1171373000000813
10,5386879,0.0,1.1306412000000137,5386879,0.0,1.179699199999959,5386879,0.0,1.1988225000000057
11,5386879,0.0,1.1343688000000611,5387103,0.004158251930292104,1.182005600000025,5386879,0.0,1.1401029999999537
12,5386879,0.0,1.2287717000000384,5386879,0.0,1.1963117000000238,5386879,0.0,1.1971052999999756
13,5386879,0.0,1.1966724000000113,5386879,0.0,1.2108008000000154,5386879,0.0,1.2369151999999985
14,5386879,0.0,1.1662867000000006,5387103,0.004158251930292104,1.1968542999999272,5386879,0.0,1.1610521000000062
15,5386879,0.0,1.1490146999999524,5386879,0.0,1.161227800000006,5387166,0.005327760285686759,1.13479140000004
16,5387103,0.004158251930292104,1.1184158999999454,5386879,0.0,1.122840799999949,5386879,0.0,1.1310604999999896
17,5386879,0.0,1.1182294000000184,5387166,0.005327760285686759,1.141410599999972,5386879,0.0,1.1609574000000293
18,5387166,0.005327760285686759,1.2318835999999465,5386879,0.0,1.2376950999999963,5386879,0.0,1.2349722000000156
19,5386879,0.0,1.1471244999999044,5386879,0.0,1.146576600000003,5386879,0.0,1.149148299999979
20,5386879,0.0,1.1771141000000398,5387103,0.004158251930292104,1.1879179999999678,5386879,0.0,1.1830606999999418
21,5386879,0.0,1.1338693999999805,5386879,0.0,1.1914220999999543,5386879,0.0,1.1249311000000262
22,5386879,0.0,1.2103991000000178,5386879,0.0,1.1933232999999746,5387103,0.004158251930292104,1.1145394000000124
23,5386879,0.0,1.167032899999981,5386879,0.0,1.174136599999997,5386879,0.0,1.144939200000067
24,5386879,0.0,1.1594430000000102,5386879,0.0,1.23081209999998,5386879,0.0,1.1846563000000288
25,5386879,0.0,1.2690918000000693,5386879,0.0,1.3949274999999943,5386879,0.0,1.279027699999915
26,5386879,0.0,1.1506537000000208,5386879,0.0,1.1591816000000108,5386879,0.0,1.1246827999999596
27,5386879,0.0,1.227199799999994,5387166,0.005327760285686759,1.1182595999999876,5386879,0.0,1.1844046999999591
28,5386879,0.0,1.1585703999999168,5387133,0.004715160670956225,1.1768134000000146,5386879,0.0,1.2073752000000013
29,5386879,0.0,1.136031199999934,5387103,0.004158251930292104,1.193208899999945,5387166,0.005327760285686759,1.144674000000009
30,5386879,0.0,1.1411653000000115,5386879,0.0,1.036112600000024,5386879,0.0,1.142122200000017
