Run_Number,PMX_Scores,PMX_Gaps,PMX_Times,WRAO_Scores,WRAO_Gaps,WRAO_Times,AO_Scores,AO_Gaps,AO_Times
1,7098658,0.0,0.7341819000000669,7098658,0.0,0.7541895000000522,7098658,0.0,0.7214704000000438
2,7098658,0.0,0.7635938999999325,7098658,0.0,0.8406549000000041,7098658,0.0,0.8014054000000215
3,7098658,0.0,0.756660199999942,7098658,0.0,0.8066099000000122,7098658,0.0,0.9576270000000022
4,7098658,0.0,1.0642901999999594,7098658,0.0,1.0571388000000752,7098658,0.0,1.0342001999999866
5,7098658,0.0,0.9728089000000182,7098658,0.0,1.0859891999999718,7098658,0.0,1.1422572000000173
6,7098658,0.0,1.1359835000000658,7098658,0.0,1.1818214999999554,7098905,0.003479530919787937,1.1842890000000352
7,7098658,0.0,1.1106919000000062,7098658,0.0,1.134744899999987,7098658,0.0,1.1703936000000112
8,7098658,0.0,1.1458542000000307,7098658,0.0,1.1459212999999409,7098658,0.0,1.1463717000000315
9,7098658,0.0,1.22078149999993,7098658,0.0,1.2275313999999753,7098658,0.0,1.1865897999999788
10,7098658,0.0,1.1265300000000025,7098658,0.0,1.1447918000000072,7098658,0.0,1.1419440000000805
11,7098658,0.0,1.1748031999999284,7098658,0.0,1.142562699999985,7098658,0.0,1.1249301000000287
12,7098658,0.0,1.1419174000000112,7098658,0.0,1.1675374999999804,7098658,0.0,1.1339591999999357
13,7098658,0.0,1.2359553999999662,7098658,0.0,1.202595599999995,7098658,0.0,1.1928727000000663
14,7098658,0.0,1.1403985000000603,7098658,0.0,1.1101393000000144,7098658,0.0,1.103456700000038
15,7098658,0.0,1.1424703999999792,7098905,0.003479530919787937,1.2283477999999377,7098658,0.0,1.1113418999999567
16,7098658,0.0,1.1743188000000373,7098658,0.0,1.1398633000000018,7098658,0.0,1.1311428000000205
17,7098658,0.0,1.1581712999999354,7098658,0.0,1.1175053000000617,7098658,0.0,1.1470891000000165
18,7098658,0.0,1.1327148000000307,7098658,0.0,1.1129752000000508,7098658,0.0,1.2909078999999792
19,7098658,0.0,1.2395512000000508,7098658,0.0,1.2090458000000126,7098658,0.0,1.2105110999999624
20,7098658,0.0,1.1439765999999736,7098658,0.0,1.1503587000000834,7098658,0.0,1.1360772000000452
21,7098658,0.0,1.1699658999999656,7098658,0.0,1.1607181999999057,7098658,0.0,1.1981018999999833
22,7098658,0.0,1.2180908999999929,7098658,0.0,1.2079603999999335,7098658,0.0,1.1294838000000027
23,7098658,0.0,1.156054700000027,7098658,0.0,1.1446273999999903,7098658,0.0,1.159662800000092
24,7098658,0.0,1.1577923999999484,7098658,0.0,1.1480636000000004,7098658,0.0,1.1759188000000904
25,7098658,0.0,1.129715600000054,7098658,0.0,1.14141630000006,7098658,0.0,1.15348199999994
26,7098658,0.0,1.2416357000000744,7098905,0.003479530919787937,1.2703447000000097,7098658,0.0,1.3052886000000399
27,7098658,0.0,1.1963137999999844,7098658,0.0,1.153314499999965,7098658,0.0,1.1435676000000967
28,7098658,0.0,1.1539579999999887,7098658,0.0,1.145161700000017,7098658,0.0,1.1599487000000863
29,7098658,0.0,1.1403446000000486,7098658,0.0,1.154319399999963,7098658,0.0,1.14810209999996
30,7098658,0.0,1.192126900000062,7098658,0.0,1.1210700999999972,7098658,0.0,1.0520126000000118
