Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,2.1598786424869543,2.9979074522076505,3.4269080966292194,0.2834957467023188,5045468,0/30,124.82
WRAO,2.036285766814422,2.895294048724966,3.2653302545802663,0.26057637946678347,5039364,0/30,125.01
AO,2.4414047472298916,2.9494934932859485,3.2990226767819526,0.23545426217946297,5059372,0/30,123.3
