Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.7096482462871837,2.0214191248681628,2.9664866509546797,0.5011442741814198,824222911,0/30,244.58
WRAO,0.42307677866082427,2.0418994668943298,2.6798637424361225,0.5115524288168645,821877567,0/30,239.91
AO,1.184068045044475,2.091714130430518,2.9566684052262713,0.4948995902265761,828105634,0/30,211.88
