Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.0,0.702433348510143,1.4873273637881317,0.5782599674306791,13178,11/30,48.65
WRAO,0.0,0.8463600951080085,1.4873273637881317,0.5826120565385247,13178,9/30,48.32
AO,0.0,0.8167653159305913,1.4721505539535589,0.5782924964126719,13178,9/30,48.08
