Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.0,1.517991229650988,6.9562083258244725,2.207938076523115,11098,6/30,19.03
WRAO,0.0,1.474139484591818,8.091548026671472,2.3523672131119446,11098,6/30,19.44
AO,0.0,2.265873731002583,11.623715984862137,3.439195068416652,11098,7/30,19.45
