Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.8889890969996619,1.05637243060141,1.1080153962604482,0.0421257340132352,62645,0/30,125.91
WRAO,1.0001127341246194,1.0660890384852828,1.1144573462387064,0.027468085343918945,62714,0/30,124.97
AO,1.0049441966083132,1.0763961584504962,1.1080153962604482,0.02140790979684384,62717,0/30,125.23
