Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,2.6782822335171903,3.002387004908806,3.2940223664793127,0.19299372006497742,7398958,0/30,174.85
WRAO,2.8362347733723823,3.110832391289324,3.4446198855891828,0.15009768117296096,7410340,0/30,175.31
AO,2.6686513195601087,3.047679130142513,3.5016004802689773,0.20670840136310858,7398264,0/30,175.84
