Run_Number,PMX_Scores,PMX_Gaps,PMX_Times,WRAO_Scores,WRAO_Gaps,WRAO_Times,AO_Scores,AO_Gaps,AO_Times
1,16,0.0,0.662282199999936,16,0.0,0.5969665000000077,16,0.0,0.6554267000000209
2,16,0.0,0.620259199999964,16,0.0,0.5945977000000084,16,0.0,0.6394334000000299
3,16,0.0,0.5779527000000826,16,0.0,0.6866645000000062,16,0.0,0.607153100000005
4,16,0.0,0.5830276000000367,16,0.0,0.5669149999999945,16,0.0,0.6102178999999524
5,16,0.0,0.5949362000000065,16,0.0,0.61252740000009,16,0.0,0.6797337000000425
6,16,0.0,0.5854095000000825,16,0.0,0.6090473000000429,16,0.0,0.5911042999999836
7,16,0.0,0.607874200000083,16,0.0,0.6133361000000832,16,0.0,0.5844403999999486
8,16,0.0,0.7425990000000411,16,0.0,0.6554723000000422,16,0.0,0.5516265999999632
9,16,0.0,0.5634399000000485,16,0.0,0.555767699999933,16,0.0,0.5576248999999507
10,16,0.0,0.5941655999999966,16,0.0,0.5595921000000317,16,0.0,0.5994505999999546
11,16,0.0,0.6083897000000889,16,0.0,0.5379389999999376,16,0.0,0.5563515999999709
12,16,0.0,0.6644633999999314,16,0.0,0.6351364999999305,16,0.0,0.60734530000002
13,16,0.0,0.6695702000000665,16,0.0,0.6051934999999276,16,0.0,0.6263636999999562
14,16,0.0,0.5878665000000183,16,0.0,0.7013312999999926,16,0.0,0.7576959000000443
15,16,0.0,0.5541710999999623,16,0.0,0.6397719000000279,16,0.0,0.7307918999999856
16,16,0.0,0.555444800000032,16,0.0,0.6389322999999649,16,0.0,0.6849975000000086
17,16,0.0,0.5207733000000871,16,0.0,0.7668460999999525,16,0.0,0.6368972000000213
18,16,0.0,0.6271820000000616,16,0.0,0.7244908000000123,16,0.0,0.6501400999999305
19,16,0.0,0.6339474000000109,16,0.0,0.6259923000000072,16,0.0,0.6119969999999739
20,16,0.0,0.6217063999999937,16,0.0,0.6755279999999857,16,0.0,0.5999113000000307
21,16,0.0,0.845047099999988,16,0.0,0.5843863000000056,16,0.0,0.6798311999999669
22,16,0.0,0.6829242999999678,16,0.0,0.5925816999999824,16,0.0,0.5719607000000906
23,16,0.0,0.6801081999999496,16,0.0,0.6595463999999538,16,0.0,0.6508116999999629
24,16,0.0,0.6600657000000183,16,0.0,0.6467660000000706,16,0.0,0.6323661000000129
25,16,0.0,0.6889058000000432,16,0.0,0.7293992999999546,16,0.0,0.5947368000000779
26,16,0.0,0.7915356000000884,16,0.0,0.6258456000000479,16,0.0,0.5941890999999941
27,16,0.0,0.6128399999998919,16,0.0,0.5848406000000068,16,0.0,0.6500338000000738
28,16,0.0,0.6608183999999255,16,0.0,0.6061895999999933,16,0.0,0.7379419000000098
29,16,0.0,0.6532435000000305,16,0.0,0.678656100000012,16,0.0,0.6013677999999345
30,16,0.0,0.6783623000000034,16,0.0,0.608318699999927,16,0.0,0.6202326999999741
