Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.0,0.0,0.0,0.0,151426,30/30,48.03
WRAO,0.0,0.0,0.0,0.0,151426,30/30,49.62
AO,0.0,0.0,0.0,0.0,151426,30/30,49.11
