Run_Number,PMX_Scores,PMX_Gaps,PMX_Times,WRAO_Scores,WRAO_Gaps,WRAO_Times,AO_Scores,AO_Gaps,AO_Times
1,151426,0.0,1.5792254000000412,151426,0.0,1.6198713000001135,151426,0.0,1.5795272000000296
2,151426,0.0,1.5018628000000263,151426,0.0,1.6382941000001665,151426,0.0,1.5021661999999196
3,151426,0.0,1.679038300000002,151426,0.0,1.6923447000001488,151426,0.0,1.5204113999998299
4,151426,0.0,1.6620812999999544,151426,0.0,1.4825396999999612,151426,0.0,1.650539199999912
5,151426,0.0,1.5377034999999069,151426,0.0,1.5693972999999914,151426,0.0,1.5463830000001053
6,151426,0.0,1.5715483000001313,151426,0.0,1.4706963999999516,151426,0.0,1.6712333999998918
7,151426,0.0,1.5302793999999267,151426,0.0,1.5996233999999276,151426,0.0,2.1468029999998635
8,151426,0.0,1.4972740999999132,151426,0.0,1.7910722999999962,151426,0.0,1.7667116999998598
9,151426,0.0,1.5700584999999592,151426,0.0,1.7315953999998328,151426,0.0,1.7964781000000585
10,151426,0.0,1.7805456999999478,151426,0.0,1.5765148000000409,151426,0.0,1.6256032999999661
11,151426,0.0,1.5761227000000417,151426,0.0,1.9293837000000167,151426,0.0,1.5240900999999667
12,151426,0.0,1.5208900000000085,151426,0.0,2.0234027000001333,151426,0.0,1.6454189000000952
13,151426,0.0,1.7680548000000726,151426,0.0,1.6404054999998152,151426,0.0,1.5808719999999994
14,151426,0.0,1.775866599999972,151426,0.0,1.5272847000001093,151426,0.0,1.534872899999982
15,151426,0.0,1.5565791000001354,151426,0.0,1.5155475999999908,151426,0.0,1.5142785000000458
16,151426,0.0,1.547575199999983,151426,0.0,1.5041469999998753,151426,0.0,1.546230400000013
17,151426,0.0,1.4804300000000694,151426,0.0,1.5564280999999482,151426,0.0,1.5394306999999117
18,151426,0.0,1.5075512999999319,151426,0.0,1.6504823000000215,151426,0.0,1.556403199999977
19,151426,0.0,1.6189732000000276,151426,0.0,1.5688026000000264,151426,0.0,1.6060565999998744
20,151426,0.0,1.5632616999998845,151426,0.0,1.5389823000000433,151426,0.0,1.5480658999999832
21,151426,0.0,1.5449659999999312,151426,0.0,1.5258562999999867,151426,0.0,1.719783199999938
22,151426,0.0,1.5056530000001658,151426,0.0,1.5337729999998828,151426,0.0,1.5322492999998758
23,151426,0.0,1.5928120999999464,151426,0.0,1.674977300000137,151426,0.0,1.5040873000000374
24,151426,0.0,1.5404045000000224,151426,0.0,1.487922000000026,151426,0.0,1.6049906000000647
25,151426,0.0,1.5759665999999015,151426,0.0,1.6321424999998726,151426,0.0,1.8157735999998295
26,151426,0.0,1.6300335999999334,151426,0.0,1.9654345999999805,151426,0.0,1.7339723999998569
27,151426,0.0,1.5798525000000154,151426,0.0,1.6810068000002047,151426,0.0,1.6460453000001962
28,151426,0.0,1.5447809999998299,151426,0.0,1.5846873000000414,151426,0.0,1.562518700000055
29,151426,0.0,1.6388115999998263,151426,0.0,1.615387499999997,151426,0.0,1.6515653999999813
30,151426,0.0,1.5934841999999207,151426,0.0,1.7395216000002165,151426,0.0,1.5627993000000515
