Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.0,0.0,0.0,0.0,3720,30/30,17.03
WRAO,0.0,0.0,0.0,0.0,3720,30/30,17.9
AO,0.0,0.0,0.0,0.0,3720,30/30,17.92
