Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.8804491783096122,0.9314978206395692,0.9662556660262269,0.02015671098841046,108162,0/30,174.41
WRAO,0.8841798951668564,0.9271764069465948,0.969986382883471,0.021949160932791357,108166,0/30,174.93
AO,0.8879106120241004,0.9264302635751458,0.9634576283832939,0.018911628346481208,108170,0/30,173.11
