Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.0,16.45326511991658,20.049595933263817,7.359632510882937,4603200,5/30,222.73
WRAO,0.0,16.429273114355233,20.002476538060478,7.349387311982537,4603200,5/30,220.82
AO,0.0,17.09834535395667,19.942626868265553,6.707808984485633,4603200,4/30,223.1
