Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.0,0.00010991239720246779,0.0008374277882092784,0.0002163706833132767,3821225,23/30,36.8
WRAO,0.0,0.00011689096210421177,0.002041230233760116,0.00037831369323774636,3821225,25/30,36.33
AO,0.0,3.6637465734155934e-05,0.0003663746573415593,0.00010991239720246778,3821225,27/30,36.64
