Run_Number,PMX_Scores,PMX_Gaps,PMX_Times,WRAO_Scores,WRAO_Gaps,WRAO_Times,AO_Scores,AO_Gaps,AO_Times
1,90410,1.9278466741826383,1.7155966999999919,88700,0.0,1.7460536999999476,90300,1.8038331454340473,1.6470646999999872
2,89500,0.9019165727170236,1.6706184000000803,90400,1.9165727170236753,1.6798823000000311,90060,1.5332581736189403,1.6525437000000238
3,90220,1.713641488162345,1.7422672000000148,90560,2.09695603156708,1.8366868999999042,90520,2.0518602029312287,1.7403845000000047
4,90320,1.826381059751973,1.7531331000000137,89860,1.3077790304396844,1.7230802999999923,90200,1.6910935738444193,1.6996857000000318
5,89800,1.2401352874859075,1.6320276999999805,88700,0.0,1.6451759000000266,90460,1.984216459977452,1.779127600000038
6,89500,0.9019165727170236,1.6751557000000048,89600,1.0146561443066515,1.7285567000000128,90400,1.9165727170236753,1.6392593000000488
7,90100,1.5783540022547913,1.7404444999999669,89960,1.4205186020293123,1.8533301999999594,90400,1.9165727170236753,1.6822182000000794
8,88700,0.0,1.8695136000000048,88900,0.2254791431792559,1.8416434999999183,90090,1.5670800450958287,1.728133200000002
9,90420,1.939120631341601,1.6271547000000055,90170,1.657271702367531,1.6911872000000585,88700,0.0,1.6929252999999562
10,89960,1.4205186020293123,1.6991391000000249,90400,1.9165727170236753,1.7028837000000294,89800,1.2401352874859075,1.7102853999999752
11,88700,0.0,1.744956200000047,90460,1.984216459977452,1.6709204999999656,89800,1.2401352874859075,1.7480803000000833
12,89500,0.9019165727170236,1.8148937999999362,89500,0.9019165727170236,1.8103165999999646,89960,1.4205186020293123,1.8760626999999204
13,90300,1.8038331454340473,1.7877022000000125,90600,2.142051860202931,1.689248799999973,90770,2.3337091319052985,1.6605763000000024
14,90360,1.8714768883878241,1.6543381000000181,90520,2.0518602029312287,1.6822015999999849,90500,2.029312288613303,1.6516910999999936
15,90470,1.9954904171364147,1.6615878000000066,90800,2.367531003382187,1.7112494000000424,90370,1.8827508455467867,1.6581708999999591
16,90090,1.5670800450958287,1.700859600000058,88700,0.0,1.7205390999999963,90570,2.1082299887260425,1.7115960000000996
17,89900,1.3528748590755355,1.8333162999999786,90450,1.9729425028184893,1.6324193999998897,89600,1.0146561443066515,1.8233342999999422
18,90690,2.243517474633596,1.7680656999998519,90460,1.984216459977452,1.8645716000000903,90120,1.6009019165727172,1.8289592999999513
19,90200,1.6910935738444193,1.6689661000000342,89500,0.9019165727170236,1.6592003999999179,88700,0.0,1.6690009999999802
20,88700,0.0,1.6482407000000876,88700,0.0,1.685568000000103,90300,1.8038331454340473,1.7095198000001801
21,90290,1.7925591882750846,1.641044299999976,90600,2.142051860202931,1.65806479999992,90370,1.8827508455467867,1.707479400000011
22,89700,1.1273957158962795,1.7068632999998954,90100,1.5783540022547913,1.6549059999999827,90170,1.657271702367531,1.724447600000076
23,88700,0.0,1.638511699999981,89600,1.0146561443066515,1.6603843000000325,90320,1.826381059751973,1.664271699999972
24,89600,1.0146561443066515,1.6978379999998197,89500,0.9019165727170236,1.7190442999999505,90250,1.7474633596392335,1.6746507000000292
25,90360,1.8714768883878241,1.7630022000000736,89900,1.3528748590755355,1.7388281000000916,89600,1.0146561443066515,1.758091400000012
26,90360,1.8714768883878241,1.6916277999998783,89800,1.2401352874859075,1.7078851000001123,90500,2.029312288613303,1.7322171999999227
27,90670,2.2209695603156705,1.7380132000000685,90570,2.1082299887260425,1.6963219000001573,90100,1.5783540022547913,1.6982929999999214
28,90300,1.8038331454340473,1.673538199999939,90170,1.657271702367531,1.6471900999999889,88900,0.2254791431792559,1.7152707000000191
29,90020,1.4881623449830892,1.671856200000093,90060,1.5332581736189403,1.657926100000168,88700,0.0,1.6509192999999414
30,88700,0.0,1.6700601000000006,89860,1.3077790304396844,1.679074700000001,90160,1.6459977452085681,1.699877099999867
