Run_Number,PMX_Scores,PMX_Gaps,PMX_Times,WRAO_Scores,WRAO_Gaps,WRAO_Times,AO_Scores,AO_Gaps,AO_Times
1,44883306,0.2770642450258487,50.64672849999988,44890850,0.29391884510063987,50.41697489999933,44908094,0.33244492194179825,50.27042260000053
2,44924086,0.3681738143590916,50.00678969999899,44911600,0.3402779319977657,51.83804190000046,44882270,0.27474964194028617,50.18570550000004
3,44917482,0.35341933677506177,67.13565700000072,44875100,0.25873062251607454,68.18304180000086,44899080,0.31230608775911434,71.22555900000043
4,44887612,0.2866845933718257,74.45546830000058,44877350,0.2637575114567267,73.70257839999977,44914026,0.34569803536222,70.08342360000097
5,44873028,0.25410141634494954,64.92495619999863,44912534,0.3423646494513519,71.2398205999998,44905206,0.32599263071486334,75.56583150000006
6,44924612,0.3693489892847729,66.87177599999995,44880418,0.2706119537989138,79.34954370000014,44875494,0.2596108866239043,77.42749550000008
7,44920674,0.36055081655220034,69.22051860000101,44908648,0.33368265370763,71.51265699999931,44876230,0.2612552378507132,77.08121449999999
8,44893980,0.3009118061603027,64.61276970000108,44902840,0.32070657772215977,71.99028129999897,44893644,0.30016112407849865,71.90788740000062
9,44896894,0.3074221858816629,72.33882280000034,44915356,0.34866948526936103,70.53934259999915,44899424,0.3130746432238185,65.5956827000009
10,44919284,0.3574453162733085,72.8463200999995,44903074,0.3212293741719876,74.86975580000035,44917984,0.3545408915520428,64.72651380000025
11,44892626,0.29788673610446137,74.88280109999869,44904652,0.3247548989490317,72.3132725000014,44901868,0.31853496169979806,75.2885479000015
12,44913032,0.34347726753688296,59.83912120000059,44924682,0.3695053813851487,80.0911114999999,44899822,0.3139638440230983,80.4403209000011
13,44898760,0.3115911524431105,58.279620799999975,44925370,0.3710424923145571,71.45919090000098,44904930,0.32537599900481007,77.52964059999977
14,44908366,0.33305261696040156,71.1930214999993,44892456,0.2975069267178343,69.06880679999995,44919106,0.3570476335037813,78.55784940000012
15,44903382,0.32191749941364134,68.01153479999994,44884890,0.28060317484006786,74.6149719999994,44929818,0.3809800932070108,65.58389449999959
16,44907014,0.3300320152502852,78.15914630000043,44918966,0.3567348493030297,65.59731580000152,44927494,0.37578787547453274,75.81366870000056
17,44887112,0.2855675069405697,72.41258979999839,44905284,0.3261668961981393,78.21591149999949,44898836,0.3117609495806614,69.78098370000043
18,44915178,0.3482718024998339,69.47490110000035,44894208,0.30142119757295543,80.29936090000047,44912556,0.3424138012543272,66.7326909000003
19,44916502,0.3512298473697999,69.69570219999878,44940076,0.4038982384306598,61.17829719999827,44917980,0.35453195486059275,63.60575699999936
20,44910506,0.33783374688617746,58.95984599999974,44861630,0.22863631405803678,49.04827320000004,44918120,0.35484473906134445,50.03885919999993
21,44913264,0.34399559564098575,50.26064029999907,44891670,0.2957508668478998,48.91240760000073,44920892,0.36103786623622797,50.713156800000434
22,44889486,0.2908714333161734,49.22889260000011,44901964,0.3187494422945992,51.79559359999985,44896602,0.3067698074058094,49.82432200000039
23,44876644,0.2621801854157932,50.26593730000059,44879480,0.26851629965387747,49.85053140000127,44899568,0.31339636411602023,51.44759739999972
24,44893766,0.3004336931677251,52.0929969000008,44899158,0.3124803532423903,51.76467550000052,44908852,0.3341384249715824,49.604211300000316
25,44881368,0.2727344180183003,50.06409300000087,44872330,0.25254196368691606,50.53747250000015,44904480,0.3243706212166796,52.25568970000131
26,44911588,0.3402511219234155,49.932820100000754,44904196,0.32373611612372616,50.06031489999987,44908542,0.3334458313842037,49.92869430000064
27,44889876,0.2917427607325531,49.43032689999927,44910000,0.3367032554177463,52.44220850000056,44883872,0.2783287868660305,51.881987100001425
28,44898880,0.3118592531866119,52.23678520000067,44931798,0.3854037554747847,50.25928960000056,44900178,0.31475920956215264,49.51009150000027
29,44893608,0.30008069385544817,49.63991179999903,44887208,0.2857819875353709,52.655564999999115,44888150,0.28788657837185727,51.93798760000027
30,44897128,0.3079449823314907,53.28814210000019,44895416,0.3041200783908701,50.21278150000035,44886074,0.28324843550928214,50.023171200000434
