Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.0,1.5504311961004873,2.530933633295838,0.711572237338752,88900,3/30,47.97
WRAO,0.0,1.7401574803149604,2.3622047244094486,0.5877405575479452,88900,2/30,47.64
AO,0.0,1.361079865016873,2.4296962879640045,0.8396254723097621,88900,6/30,48.17
