Run_Number,PMX_Scores,PMX_Gaps,PMX_Times,WRAO_Scores,WRAO_Gaps,WRAO_Times,AO_Scores,AO_Gaps,AO_Times
1,68,0.0,0.6146628000000192,68,0.0,0.6257509999999229,68,0.0,0.6458016000000271
2,68,0.0,0.5809545000000753,68,0.0,0.5945954999999685,68,0.0,0.5805925999999317
3,68,0.0,0.5983251999999766,68,0.0,0.5579971999999316,68,0.0,0.547075399999926
4,68,0.0,0.5759501,68,0.0,0.5621950999999399,68,0.0,0.6179597999999942
5,68,0.0,0.735398000000032,68,0.0,0.6287064000000555,68,0.0,0.6454827999999679
6,68,0.0,0.616459500000019,68,0.0,0.5647273999999243,68,0.0,0.5954740000000811
7,68,0.0,0.6626587999999174,68,0.0,0.5693258000000014,68,0.0,0.5801470999999765
8,68,0.0,0.6581707000000279,68,0.0,0.5524560999999721,68,0.0,0.59269740000002
9,68,0.0,0.6312781000000314,68,0.0,0.5677386999999499,68,0.0,0.6117444999999861
10,68,0.0,0.6155281000000059,68,0.0,0.608351999999968,68,0.0,0.6584120999999641
11,68,0.0,0.6024344999999585,68,0.0,0.5588458999999375,68,0.0,0.6016870999999355
12,68,0.0,0.6286788999999544,68,0.0,0.572495799999956,68,0.0,0.5874449000000368
13,68,0.0,0.5964989999999943,68,0.0,0.6202217999999675,68,0.0,0.5976320999999416
14,68,0.0,0.5692738999999847,68,0.0,0.578741100000002,68,0.0,0.6018920999999864
15,68,0.0,0.6273843999999826,68,0.0,0.6662852000000612,68,0.0,0.6416434999999865
16,68,0.0,0.5796996000000263,68,0.0,0.6019981000000598,68,0.0,0.5597312999999531
17,68,0.0,0.5567544999998972,68,0.0,0.5878467,68,0.0,0.6117156999999906
18,68,0.0,0.658805099999995,68,0.0,0.5979566999999406,68,0.0,0.56661239999994
19,68,0.0,0.6353021999999555,68,0.0,0.547278399999982,68,0.0,0.5429963000000271
20,68,0.0,0.6694317000000183,68,0.0,0.5879442000000381,68,0.0,0.6361397999999099
21,68,0.0,0.6355202999999392,68,0.0,0.6859405000000152,68,0.0,0.683344199999965
22,68,0.0,0.6089183999999932,68,0.0,0.559193999999934,68,0.0,0.5757935999999972
23,68,0.0,0.6472126999999546,68,0.0,0.5658862999999883,68,0.0,0.5917270000001054
24,68,0.0,0.5419395999999779,68,0.0,0.5446471999999858,68,0.0,0.5691148999999314
25,68,0.0,0.6480490999999802,68,0.0,0.5761077999999316,68,0.0,0.5629182999999784
26,68,0.0,0.5830673999998908,68,0.0,0.5719030000000203,68,0.0,0.5590991999999915
27,68,0.0,0.5901241000000255,68,0.0,0.5548026000000164,68,0.0,0.5334830000000466
28,68,0.0,0.564665899999909,68,0.0,0.7205481000000873,68,0.0,0.6668129000000818
29,68,0.0,0.5841130999999677,68,0.0,0.5660232000000178,68,0.0,0.5522568000000092
30,68,0.0,0.5639973999999484,68,0.0,0.5717048000000204,68,0.0,0.5564717999999402
