Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.0,20.39323164543724,21.260874616036375,3.788570642043091,12490441,1/30,369.31
WRAO,0.0,20.308460686055835,21.260674462975327,3.77384040801104,12490441,1/30,370.31
AO,20.503423377925568,21.046357503843673,21.279969218060437,0.15171425054877447,15051409,0/30,371.56
