Run_Number,PMX_Scores,PMX_Gaps,PMX_Times,WRAO_Scores,WRAO_Gaps,WRAO_Times,AO_Scores,AO_Gaps,AO_Times
1,996,0.0,0.6495936000000029,996,0.0,0.5494155999999748,996,0.0,0.6151340000000118
2,996,0.0,0.5800616000000218,996,0.0,0.5637583000000177,996,0.0,0.5957577000000356
3,996,0.0,0.5869837000000189,996,0.0,0.6507228000000396,996,0.0,0.6488412999999582
4,996,0.0,0.5642927999999756,996,0.0,0.6108214999999291,996,0.0,0.5721231999999645
5,996,0.0,0.5628029000000652,996,0.0,0.5801898999999366,996,0.0,0.5844361000000617
6,996,0.0,0.7118443000000525,996,0.0,0.6533460000000559,996,0.0,0.562580099999991
7,996,0.0,0.6288779999999861,996,0.0,0.5240766999999096,996,0.0,0.6062947000000349
8,996,0.0,0.6843192000000045,996,0.0,0.6095121000000745,996,0.0,0.6194474999999784
9,996,0.0,0.6345572000000175,996,0.0,0.5839567000000443,996,0.0,0.5384367000000339
10,996,0.0,0.5874542999999903,996,0.0,0.534452999999985,996,0.0,0.5709146000000374
11,996,0.0,0.5394364999999652,996,0.0,0.5585570999999163,996,0.0,0.6423635000001013
12,996,0.0,0.6828598999999258,996,0.0,0.6871668,996,0.0,0.6005980999999565
13,996,0.0,0.5657300000000305,996,0.0,0.6331167999999252,996,0.0,0.6269457000000784
14,996,0.0,0.5678166000000147,996,0.0,0.5391221999999516,996,0.0,0.6501521000000139
15,996,0.0,0.5356411999999864,996,0.0,0.5367224000000306,996,0.0,0.6237016999999696
16,996,0.0,0.598630299999968,996,0.0,0.553662700000018,996,0.0,0.6177297000000408
17,996,0.0,0.5548461000000771,996,0.0,0.5909189000000197,996,0.0,0.6026793999999427
18,996,0.0,0.65538760000004,996,0.0,0.60853689999999,996,0.0,0.7408059000000549
19,996,0.0,0.5673791000000392,996,0.0,0.5379453000000467,996,0.0,0.602909899999986
20,996,0.0,0.5930625999999393,996,0.0,0.6100457999999662,996,0.0,0.6915899000000536
21,996,0.0,0.6124331999999413,996,0.0,0.5623243000000002,996,0.0,0.5630371999999397
22,996,0.0,0.5436122999999498,996,0.0,0.6395491999999194,996,0.0,0.5347660999999562
23,996,0.0,0.6897649000000001,996,0.0,0.5611155999999937,996,0.0,0.5064366999999947
24,996,0.0,0.64922439999998,996,0.0,0.5531525000000101,996,0.0,0.5069915999999921
25,996,0.0,0.7826460999999654,996,0.0,0.6802524999999378,996,0.0,0.6655946000000768
26,996,0.0,0.719910499999969,996,0.0,0.6461172000000488,996,0.0,0.5502902000000631
27,996,0.0,0.7518087999999352,996,0.0,0.63252470000009,996,0.0,0.5365638999999192
28,996,0.0,0.5961195999999518,996,0.0,0.537980100000027,996,0.0,0.5597738000000163
29,996,0.0,0.6587700000000041,996,0.0,0.5379338000000189,996,0.0,0.57712140000001
30,996,0.0,0.5584576999999626,996,0.0,0.5027375999999322,996,0.0,0.5619916999999077
