Run_Number,PMX_Scores,PMX_Gaps,PMX_Times,WRAO_Scores,WRAO_Gaps,WRAO_Times,AO_Scores,AO_Gaps,AO_Times
1,10117172,0.0,1.0480440000000044,10117208,0.0003558306609791748,0.9311254000000417,10117172,0.0,0.7405849000000444
2,10117172,0.0,0.8409507999999732,10117172,0.0,0.7115304999999807,10117172,0.0,0.7043624000000364
3,10117172,0.0,0.7147147000000587,10117172,0.0,0.7680060999999796,10117208,0.0003558306609791748,0.810553900000059
4,10117172,0.0,0.8227759999999762,10117208,0.0003558306609791748,0.7909372000000303,10117172,0.0,0.9167535999999927
5,10117208,0.0003558306609791748,0.8132031999999754,10117172,0.0,0.8739005999999563,10117208,0.0003558306609791748,0.94072570000003
6,10117172,0.0,0.9709696999999551,10117208,0.0003558306609791748,0.937081400000011,10117208,0.0003558306609791748,1.0337815999999975
7,10117172,0.0,1.0458406999999852,10117172,0.0,1.0824321000000054,10117208,0.0003558306609791748,1.1345691000000215
8,10117172,0.0,1.171207900000013,10117172,0.0,1.131562899999949,10117208,0.0003558306609791748,1.1302737999999408
9,10117208,0.0003558306609791748,1.2266297999999551,10117172,0.0,1.2043934999999237,10117172,0.0,1.2043851000000814
10,10117172,0.0,1.1339080000000195,10117172,0.0,1.191496999999913,10117172,0.0,1.1229326000000128
11,10117172,0.0,1.1428187000000207,10117172,0.0,1.132629599999973,10117208,0.0003558306609791748,1.152095299999928
12,10117172,0.0,1.1315845000000309,10117172,0.0,1.1755013999999164,10117172,0.0,1.1281386999999086
13,10117172,0.0,1.2590778,10117208,0.0003558306609791748,1.2487509999999702,10117208,0.0003558306609791748,1.2598767000000635
14,10117172,0.0,1.1471304000000373,10117208,0.0003558306609791748,1.1498123999999734,10117172,0.0,1.1193183999999974
15,10117393,0.0021844048910110454,1.1367527999999538,10117208,0.0003558306609791748,1.1678512999999384,10117172,0.0,1.2073808999999756
16,10117172,0.0,1.153330100000062,10117172,0.0,1.136370100000022,10117208,0.0003558306609791748,1.1742742000000135
17,10117172,0.0,1.1183647000000292,10117393,0.0021844048910110454,1.0752893000000086,10117172,0.0,1.1234557000000223
18,10117208,0.0003558306609791748,1.131451200000015,10117172,0.0,1.124993600000039,10117172,0.0,1.1535221999999976
19,10117172,0.0,1.2206524000000627,10117172,0.0,1.286460600000055,10117172,0.0,1.2236258000000362
20,10117208,0.0003558306609791748,1.1950723999999582,10117208,0.0003558306609791748,1.1414569999999458,10117172,0.0,1.1290978999999197
21,10117172,0.0,1.3491896000000452,10117172,0.0,1.1942577999999457,10117172,0.0,1.140041599999904
22,10117172,0.0,1.1607414000000063,10117208,0.0003558306609791748,1.1533499999999322,10117172,0.0,1.1648077999999487
23,10117172,0.0,1.2069331000000147,10117208,0.0003558306609791748,1.1281040999999732,10117393,0.0021844048910110454,1.2412052999999332
24,10117208,0.0003558306609791748,1.1818815000000313,10117172,0.0,1.2380402000000004,10117172,0.0,1.1929169000000002
25,10117172,0.0,1.2227255999999898,10117208,0.0003558306609791748,1.1518591000000242,10117208,0.0003558306609791748,1.1624502999999322
26,10117208,0.0003558306609791748,1.2483502000000044,10117172,0.0,1.2525696000000153,10117208,0.0003558306609791748,1.2331552000000556
27,10117172,0.0,1.1244416999999203,10117172,0.0,1.150311600000009,10117208,0.0003558306609791748,1.173850399999992
28,10117172,0.0,1.1409452999999985,10117208,0.0003558306609791748,1.1818375000000287,10117208,0.0003558306609791748,1.1472397999999657
29,10117172,0.0,1.1405781999999363,10117208,0.0003558306609791748,1.2086763999999448,10117172,0.0,1.2404935000000705
30,10117172,0.0,1.1411476000000675,10117172,0.0,1.1651738000000478,10117172,0.0,1.1651154999999562
