Run_Number,PMX_Scores,PMX_Gaps,PMX_Times,WRAO_Scores,WRAO_Gaps,WRAO_Times,AO_Scores,AO_Gaps,AO_Times
1,9780,2.904040404040404,0.5957587999999987,9780,2.904040404040404,0.5890156000000388,9504,0.0,0.5709536000000526
2,9504,0.0,0.5245012000000315,9504,0.0,0.5276737000000367,9504,0.0,0.5157911000000013
3,9504,0.0,0.5256425000000036,9504,0.0,0.5297874999999976,9780,2.904040404040404,0.5212401
4,9504,0.0,0.5252708000000439,9940,4.587542087542087,0.516447200000016,9940,4.587542087542087,0.5005733000000419
5,9780,2.904040404040404,0.5916129000000865,9780,2.904040404040404,0.60299550000002,9504,0.0,0.5189924999999675
6,9940,4.587542087542087,0.5271678000000293,9780,2.904040404040404,0.5419150999999829,9504,0.0,0.47961689999999635
7,9780,2.904040404040404,0.584066200000052,9504,0.0,0.5148687000000791,9504,0.0,0.5571255999999494
8,9504,0.0,0.5392934999999852,10024,5.4713804713804715,0.483511099999987,9780,2.904040404040404,0.46118990000002213
9,9940,4.587542087542087,0.5361735000000181,9780,2.904040404040404,0.456861799999956,9504,0.0,0.430949299999952
10,9504,0.0,0.5967449999999417,9504,0.0,0.504960800000049,9504,0.0,0.4139670000000706
11,9504,0.0,0.5387283999999681,10108,6.3552188552188555,0.47613309999997,9504,0.0,0.5825699999999188
12,9504,0.0,0.5340175999999701,9504,0.0,0.48913360000005923,9780,2.904040404040404,0.48892350000005536
13,9504,0.0,0.5446894000000384,9940,4.587542087542087,0.48597570000004,9504,0.0,0.46983289999991484
14,9504,0.0,0.5831074999999828,10024,5.4713804713804715,0.5352913000000399,9504,0.0,0.46243230000004587
15,9504,0.0,0.5353106999999682,9504,0.0,0.4573626000000104,9504,0.0,0.4488386000000446
16,9504,0.0,0.532675900000072,9780,2.904040404040404,0.46601349999991726,9504,0.0,0.49368859999992765
17,9504,0.0,0.5246438000000353,9504,0.0,0.46645249999994576,9504,0.0,0.451367199999936
18,9940,4.587542087542087,0.5251572000000806,9940,4.587542087542087,0.4978278999999475,9504,0.0,0.528476699999942
19,9940,4.587542087542087,0.5251370999999381,9504,0.0,0.5483163000000104,9940,4.587542087542087,0.5151304999999411
20,9504,0.0,0.5970661000000064,9780,2.904040404040404,0.5948711000000912,9504,0.0,0.5157266999999592
21,9504,0.0,0.5526780999999801,9504,0.0,0.5205468000000337,10118,6.460437710437711,0.4921375999999782
22,9504,0.0,0.5706063999999742,9504,0.0,0.5327762000000575,9780,2.904040404040404,0.498486699999944
23,9940,4.587542087542087,0.5252136999999948,9780,2.904040404040404,0.5301762999999937,9504,0.0,0.5956863000000112
24,9504,0.0,0.4984216999999944,9504,0.0,0.5090576000000056,9940,4.587542087542087,0.5148819999999432
25,9940,4.587542087542087,0.480098699999985,9504,0.0,0.540704900000037,9504,0.0,0.5347236000000066
26,9504,0.0,0.4213783999999805,9780,2.904040404040404,0.5186558999999988,9780,2.904040404040404,0.5003113999999869
27,9940,4.587542087542087,0.5648730000000342,9940,4.587542087542087,0.6186193999999432,9504,0.0,0.5307298000000173
28,9504,0.0,0.48202869999988707,9504,0.0,0.5543019000000413,9780,2.904040404040404,0.49374939999995604
29,9504,0.0,0.49974810000003345,9940,4.587542087542087,0.4970892000000049,9940,4.587542087542087,0.5321899000000485
30,9504,0.0,0.4868397999999843,9780,2.904040404040404,0.5040295999999671,9504,0.0,0.5370799000000943
