Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.0,1.3608305274971941,4.587542087542087,1.9753763953791925,9504,20/30,16.24
WRAO,0.0,2.2124017957351287,6.3552188552188555,2.1177655842051877,9504,13/30,15.82
AO,0.0,1.4078282828282829,6.460437710437711,1.9753541017767227,9504,19/30,15.34
