Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.0,0.28175896883875645,1.1188096341600107,0.28324721092193184,637250948,1/30,80.54
WRAO,0.011808220958503776,0.19636217682540558,0.7748440415030972,0.1795641996670348,637326196,0/30,81.76
AO,0.0088101869720561,0.1487537789691396,0.46669369568360375,0.13006042265327086,637307091,0/30,81.77
