Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,4.636459430979979,14.65929048120829,22.444678609062173,4.278102853374219,3972,0/30,33.83
WRAO,2.054794520547945,12.82578152441166,19.494204425711274,3.5767911909025605,3874,0/30,34.37
AO,4.794520547945205,13.45100105374078,20.60063224446786,3.765413334123618,3978,0/30,34.21
