Version,Best_GAP,Mean_GAP,Worst_GAP,Std_GAP,Best_Score,Optimum_Hits,Total_Time_Sec
PMX,0.8122287838446812,1.4424171349556427,2.8036320661304144,0.4435554560901624,1195629139,0/30,435.73
WRAO,0.573860975400462,1.2860045962639874,2.400764312101634,0.4062784355512162,1192802106,0/30,435.74
AO,0.751746293419841,1.4675001677513897,2.313237467146995,0.2802877395204607,1194911819,0/30,440.99
